馨而乐		18644	2	1	6	32		35	0	5		
屋企汤馆		18645	892	712	3334	25194	69	40	87	5		82
恒基中心健身房		18654	22	31	96	2400		30	2	5		69
伊力诺依		18655	3	3	17	663		30	1	5		68
TIGER		18656	12	21	68	664		22	0	5		69
信立钟表配件		18657	0	0	0	40		0	0	5		
PIETRO BRUNELLI		18662	4	8	26	173		35	1	5		
福贝乐玩具		18663	3	3	14	221		35	0	5		71
倾诚禧事婚典企划机构		18667	0	2	8	518		0	1	5		
福玛特		18668	2	4	15	56		35	0	5		72
荣昌伊尔萨洗衣店		18670	8	6	32	802		35	0	5		69
MOOMOO		18673	3	1	8	217		35	0	5		71
AIMER BABY		18675	2	2	18	73		18	0	5		71
EXPERIENCE CENTER		18679	12	12	48	299		35	0	5		69
COELIA		18681	2	2	7	198		30	0	5		
太美丽婚庆婚纱礼服		18684	7	18	58	4766	1136	35	1	5		71
BUBBLEGUMMERS童鞋童装		18685	2	2	12	210		35	0	5		71
师说在线		18686	0	0	0	44		35	0	5		70
015动漫店		18687	7	5	29	426		30	1	5		69
钟表		18688	4	2	6	57		30	1	5		
保时捷体验中心		18689	4	1	14	521		35	1	5		
英式		18690	2	0	6	24		35	0	5		73
MAMALOOK玛玛洛可		18691	12	5	43	843	10054	0	1	5		
漫妮奈儿		18693	4	1	14	390		30	0	5		67
张亮麻辣烫		18694	180	230	703	919	20	40	12	5		79
三晋面馆		18697	11	10	46	1890	18	30	2	5		65
梦巴黎		18698	17	10	45	715		35	1	5		73
TIGRISSO(蹀愫)		18700	8	14	50	320		35	0	5		72
CLARISONIC		18703	14	18	57	1065		30	6	5		68
科沃斯		18707	4	3	12	111		30	1	5		
高仕		18711	1	1	3	97		30	0	5		64
万商大厦康乐中心		18712	23	28	96	3038		35	4	5		70
伊人服饰		18714	0	0	0	39		0	0	5		
SURE COFFEE咖啡		18716	11	11	41	135		35	1	5		
婵真		18717	6	10	27	936	175	35	0	5		70
惠尚小火锅		18718	5	4	35	563		35	0	5		70
搜漫动漫图书店		18719	9	3	27	294		35	1	5		70
LESIES		18722	2	6	19	179		30	0	5		
熙农庄		18725	1	0	3	65		35	0	5		69
铂金年华婚庆		18728	11	18	44	59350	19738	45	4	5		89
THE LAB		18729	1	2	7	125		30	1	5		68
胡同小吃		18730	4	3	14	671		0	1	5		
小湘汇		18732	10	7	31	1047		35	0	5		70
妩首饰		18736	0	0	1	2		0	0	5		
FORKISS孕妈妈俱乐部		18737	61	46	247	6036	9315	40	5	5		82
筷乐家园		18738	38	35	161	6747	20	30	4	5		67
BRETZ		18742	0	0	0	32		0	0	5		
倩萃药妆		18743	1	1	4	249		35	1	5		73
梵迪		18745	0	0	0	95		35	0	5		69
珂曼		18751	0	1	6	110		30	1	5		69
高尼奥		18753	0	0	2	41		0	0	5		
FAB文化休闲餐吧		18755	22	16	87	2747		30	1	5		68
贝赛斯冰淇淋月饼		18756	22	25	78	1629		30	1	5		68
亿安达航空服务		18758	0	0	0	53		0	0	5		
TRUEMAN钨金首饰		18760	0	3	4	370		35	1	5		71
小城膳坊台湾牛肉面		18761	13	10	53	1842	28	30	2	5		68
罗朗·巴特		18762	5	3	21	60		30	1	5		
魅力世界		18767	0	0	0	101		0	0	5		
瑞丽美甲沙龙		18768	3	0	7	32		30	0	5		64
大德斋		18772	9	11	41	419		35	0	5		69
淘淘的店		18775	0	0	3	114		0	0	5		
伊莱夏实用日语培训		18777	1	0	6	154		0	0	5		
天万日式料理餐厅		18779	230	329	811	1022	148	30	51	5		65
全面经典		18780	38	46	120	2559	27	30	15	5		62
东南隅鸡公煲		18781	1561	1300	5631	47402	49	45	103	5		86
墨尔本晴天		18783	2	2	8	212		30	0	5		68
千色云南		18787	6	3	26	837		30	0	5		68
千色手足护理		18789	7	3	21	132		30	0	5		68
香桃		18790	0	0	0	1		0		5		
RUNMOON		18791	0	1	4	216		30	1	5		69
圣雅婚礼庆典至尊会馆		18793	3	2	17	770		45	1	5		86
皇族养心堂		18794	75	78	328	5170	1833	35	7	5		70
卡莎果鲜		18800	0	0	0	169		0	0	5		
湘江北尚		18801	6	9	25	1918	60	30	2	5		68
象王洗得好		18802	13	4	27	565		30	1	5		69
大城小味麻辣香锅		18803	157	156	624	38969	52	32	17	5		69
长安商场		18804	0	0	0	21		0	0	5		
正玩模型店		18805	17	19	77	1152		30	4	5		69
悦格格子店		18806	2	1	4	52		30	0	5		
BOBOMI数码时尚连锁店		18807	4	2	14	248		35	1	5		74
圣洁缘婚礼策划中心		18809	1	3	8	161		0	0	5		
LOCEAN		18810	1	2	11	154		30	1	5		68
大洋洲·袋鼠		18811	6	0	9	417		35	1	5		70
柯莱尔婚纱		18812	0	1	3	698		0	1	5		
唐人街日式铁板烧		18813	90	88	359	7716	137	35	11	5		71
翠珑鼎珠宝		18814	0	0	0	28		0	0	5		
亮视线眼镜		18817	0	0	0	26		0	0	5		
野比太玩具行		18819	4	4	20	275		30	1	5		69
简摄影		18821	14	10	38	915		40	1	5		80
峰傲		18822	0	0	2	76		30	0	5		69
IMMOBILE		18824	3	0	6	66		35	0	5		73
青色MIDORI健康饮品商店		18825	1	1	6	89		35	0	5		
盛食轩		18826	2	7	17	235		30	1	5		
夏普复印机专业维修		18827	2	0	8	30		0	0	5		
千指绣美甲美睫		18828	59	38	221	2195	169	40	3	5		83
瑞森哈夫		18829	0	0	0	27		30	0	5		67
牛B奶奶台湾珍珠奶茶		18830	76	58	328	9857	9	35	5	5		76
美嘉欢乐影城		18836	1999	1761	9297	218800	65	45	137	5		88
THE HOUSE		18837	113	131	514	911		40	26	5		79
名仕		18838	1	2	3	136		30	0	5		69
都市爱婴儿童摄影		18839	41	52	185	16213	379	0	11	5		
ISEE灰姑娘国际儿童艺术中心		18844	14	18	61	212		0	4	5		
联想商用体验店		18846	6	5	13	57		30	0	5		
圣迪奥		18847	5	8	36	585		30	2	5		68
强生玻璃膜		18848	5	2	9	132		35	1	5		70
有声有色		18849	6	6	27	131		35	3	5		77
中商教育		18850	0	0	1	7		0	0	5		
大连新玉麟海参		18851	5	0	9	146		30	1	5		
摩奥		18853	3	1	8	616		30	0	5		67
丰汇票务代理		18854	0	0	3	40		0	0	5		
都莱利		18855	0	0	2	201		0	0	5		
JACKIO		18856	1	3	11	337		35	0	5		69
财富中心停车场		18857	14	14	47	201		35	3	5		71
光和传播		18859	1	0	1	2		0	0	5		
嘉里中心停车场		18860	9	6	27	545		0	1	5		
北京市规划展览馆		18862	30	27	92	438		35	3	5		75
REEZZI		18863	3	1	10	611		35	0	5		70
微客咖啡休闲餐厅		18864	62	59	277	3933	36	40	5	5		80
哈他瑜伽		18865	51	53	191	4043		35	8	5		75
PATTY		18870	0	0	0	45		0	0	5		
北京攻略		18875	12	12	61	26160	174	30	2	5		68
觉得数码		18877	4	3	16	249		35	0	5		73
戴希曼鞋城		18881	4	5	21	38234	192	30	0	5		68
HAPPY SOCKS		18885	7	7	31	126		30	1	5		68
HARDY		18891	0	0	1	141		0	0	5		
欢乐时空动漫培训学院		18894	0	3	5	187		30	1	5		
中欧生物技术中心		18897	0	0	0	2		0	0	5		
名庄荟		18898	3	8	31	1037		35	2	5		70
王府井百货		18901	110	98	482	17196	436	40	28	5		80
JOIE		18902	2	6	23	203		30	0	5		69
同享吉日婚礼策划		18903	41	40	134	1168	21078	45	8	5		88
情丝缘丝绸坊		18905	2	5	12	147		0	0	5		
聚茗轩		18907	95	110	418	9124	50	35	29	5		75
一念		18912	0	1	2	55		30	0	5		67
STAR PALACE美发		18915	6	4	25	336		30	1	5		69
东方君悦大酒店宴会厅		18918	25	19	90	6470		40	4	5		81
爱旅儿		18920	7	3	28	810		30	1	5		68
元气寿司		18924	485	491	2037	35912	101	37	47	5		78
百年食府		18926	125	114	473	11192	113	20	18	5		83
TAKO章鱼小丸子		18927	15	27	84	1083		30	3	5		67
DASARA		18928	1	0	1	32		30	0	5		69
青鸟健身		18929	245	178	927	48736	5000	30	40	5		65
珂兰钻石		18932	168	162	1241	74192	7324	40	31	5		79
YUMI		18936	6	11	30	176		30	1	5		68
鲁客海参牛尾汤		18937	386	367	1643	28553	66	35	25	5		76
餐前餐后果汁吧		18940	7	5	18	313		35	0	5		73
依芙悦美甲美睫		18941	190	158	720	6019	199	45	24	5		86
英菲尼迪		18942	17	14	65	1414		30	1	5		65
伯菲特口腔		18943	11	9	40	578		30	3	5		66
LILY BROWN		18944	55	40	202	1423		35	4	5		72
DELIZIEFOLLIE疯狂得利滋		18945	79	64	303	8701	34	40	6	5		82
嘉里中心俱乐部网球馆		18949	44	59	198	2157		35	12	5		70
炫彩美甲		18955	2	2	14	382		35	0	5		
BARBIE糖的DIY		18958	97	142	605	5557	41	40	15	5		78
GOLORBAY		18959	0	1	2	93		30	0	5		69
悦香过桥米线		18962	16	21	84	2483		35	2	5		69
孙华造型		18963	2	0	4	14		30	0	5		
MILLEFIORI MILANO		18968	3	4	15	208		0	1	5		
艺术人生舞蹈培训		18970	19	18	67	224		35	0	5		73
IGI&CO艾高		18971	3	3	9	163		35	0	5		
七星岛8号国标台球俱乐部		18972	50	37	215	2433	33	35	1	5		70
后街		18973	7	4	21	193		35	1	5		71
苹果宝贝		18981	94	34	239	541		30	2	5		69
肯德基代购		18982	4	9	36	103		30	1	5		
DAIRUI定制西服男士礼服高级定制		18985	66	61	1456	11604		45	7	5		86
国际酒店		18987	4	2	7	157		30	0	5		70
湘辣厨房		18988	10	5	31	351		35	1	5		69
西单77街PUCCA中国娃娃专卖店		18989	2	1	4	59		30	0	5		
大眼视觉预订部		18991	1	1	7	225		0	0	5		
宝奇莱		18993	0	0	0	8		0	0	5		
嘉里健身俱乐部		18995	359	290	1348	15876		35	84	5		76
MUSE		18998	5	3	14	138		30	0	5		69
L‘AMOR·茉 婚纱礼服高级定制		19001	78	108	417	14468	7320	50	16	5		95
奥数王		19003	0	0	2	48		0	0	5		
ZUOAN		19004	1	0	2	107		30	0	5		69
时尚瑞丽专业美甲沙龙		19007	3	6	14	148		30	0	5		
有度颈椎健康体验馆		19009	7	2	16	382		30	0	5		
北京小王府·红茶餐厅		19011	196	196	836	28071	82	30	19	5		61
园博会特许商品零售店		19015	2	1	4	190		35	0	5		70
FATBURGER		19018	226	208	957	20883	72	35	25	5		75
森马		19020	1	0	6	299		35	0	5		70
漂亮国际美容治疗恢复中心		19024	3	1	5	32		30	0	5		
兰京嫒美容美体中心		19025	1	0	2	5		0	0	5		
名人尚都		19026	4	0	12	793	1315	30	0	5		63
瑞尔薇黛		19027	1	2	5	36		15	0	5		
COTTON ELEMENT		19030	6	0	13	409		30	0	5		
CK女袜		19031	3	4	14	57		35	0	5		71
KB国民银行		19036	2	3	11	213		0	0	5		
奇戈视野摄影工作室		19041	300	391	904	12595	1539	40	37	5		80
博智教育		19043	1	0	4	193		0	0	5		
百果百菜饮料		19051	9	4	29	320		30	1	5		
瑞来可心堂美容美甲		19052	45	36	163	1778	92	40	1	5		78
方庄购物中心		19054	60	38	270	10781	49	35	10	5		72
万珍坊果酒		19055	0	1	1	9		0	0	5		
鑫美妍美容		19056	0	0	7	207		35	0	5		69
辣尚瘾		19060	1036	986	4440	212970	58	50	87	5		90
7 FOR ALL MANKIND		19063	44	21	120	5985		35	11	5		74
IPSA		19065	30	42	160	1888	612	35	0	5		74
VS唯尚		19067	1	4	10	68		30	1	5		68
北辰购物中心亚运村店停车场		19071	5	8	16	889		30	2	5		67
花样年华·美甲美睫		19074	38	40	174	1146		30	2	5		
馨味来		19075	40	36	219	422		40	4	5		82
四季色彩形象咨询工作室		19079	2	2	8	142		35	0	5		
笑韵		19080	0	0	2	55		30	0	5		69
华谊国妆		19081	1	0	1	292		35	0	5		69
熙韵琴坊		19088	4	7	24	154		0	0	5		
红百合婚礼策划		19090	334	221	1070	54288	20684	50	59	5		92
豆捞时尚火锅		19091	47	66	193	752		35	4	5		70
CE STUDIO		19092	9	11	48	525		35	2	5		70
ANQUIET		19093	0	1	3	75		30	1	5		
罗日雅		19095	1	0	1	135		35	0	5		69
英国托尼盖专业美发		19097	301	479	1350	16306	190	45	43	5		88
蜜果		19098	44	51	195	1332		35	2	5		70
半岛孕味亲子摄影		19099	33	45	164	2893	429	35	7	5		73
LAUNDRY BY SHELLI SEGAL		19101	3	0	5	110		30	0	5		69
散沫花&舍		19105	4	5	21	970	42	30	0	5		65
GASTONE LUCIOLI		19109	0	0	2	372		32	0	5		70
元和道养生馆		19112	0	0	1	197		30	0	5		68
左岸半岛		19114	93	86	381	13417	119	30	14	5		67
童泰婴幼儿童装店		19120	0	5	8	119		0	0	5		
发工坊美发沙龙		19123	63	45	216	20017	121	30	3	5		67
大宝		19125	3	2	17	1062	15	35	0	5		73
鑫安制衣		19127	0	1	1	27		30	0	5		
GRI		19130	3	2	11	2931		35	1	5		71
新街口百货商场		19132	200	237	909	59651	379	35	92	5		72
巧娘工作室专柜		19133	5	0	11	305		35	0	5		70
天地人家		19135	16	16	58	2333		35	5	5		71
北京APM购物中心		19136	1083	1058	5023	152430	410	45	202	5		88
HOME SPA		19138	5	10	33	939		30	1	5		68
SEEKNEWS		19140	1	5	21	554		35	0	5		70
拓普洗衣		19144	3	2	15	452		30	0	5		69
伊甸园美甲美睫		19146	10	12	55	404		35	0	5		77
菓咔		19147	17	5	48	88		30	2	5		68
3D•JP拼图		19149	11	12	55	760		35	3	5		74
开心之旅摄影		19151	2	2	5	152		0	1	5		
O+K		19152	4	5	20	251		35	1	5		70
亚运村宾馆停车场		19154	2	2	5	192		30	0	5		69
蓝岛大厦停车场		19156	18	8	34	1005		30	6	5		68
歌诗玛		19159	5	2	16	331		35	1	5		69
INLASH艾恩专業美睫美甲		19166	163	160	704	6489	139	40	7	5		82
时尚小鱼		19169	3	5	9	176		0	1	5		
泥点点DIY手工吧		19170	16	12	50	621		35	0	5		71
NMK		19171	6	8	26	239		35	1	5		69
新世界超市		19176	82	69	306	10223	91	40	16	5		81
蓝色港湾酒吧街		19177	210	207	939	27501	115	50	15	5		90
维成口腔		19179	1	3	13	141		0	1	5		
巴黎春天生态家纺		19181	1	1	10	426		30	0	5		67
在风中		19185	1	2	5	69		30	0	5		69
峡谷达人儿童乐园		19192	52	45	232	6242	53	35	2	5		75
读研网		19198	0	0	1	2		0	0	5		
SONY STYLE		19209	32	19	102	3381	5662	35	5	5		76
灌巢阁		19212	6	2	13	31		0	0	5		
SMAK		19213	5	6	28	325		35	0	5		72
KIM CHEUNG		19223	1	0	5	14		0	0	5		
购物网		19224	0	0	1	81		35	0	5		69
爱钰美甲		19225	10	5	48	3010	149	40	0	5		78
莎菈意式屋		19226	313	276	1443	25977	65	30	28	5		62
简道家居		19229	3	3	10	483		0	2	5		
北京市西城区西单文化广场西单北大街店		19230	4	0	14	41		30	0	5		
海友酒店		19231	53	51	222	4543	139	35	7	5		73
AIAIWU		19232	0	0	2	179		35	0	5		71
蓝瑟男士SPA		19233	513	522	1949	18106	436	35	64	5		73
ALLIDEA FOR LIFE		19234	1	1	8	75		30	0	5		
舞林琴芳艺术培训		19235	0	1	3	36		0	1	5		
卓美教育		19238	7	3	41	1206		35	1	5		69
优福商务英语培训		19242	1	2	9	462		30	0	5		69
阿琪玛牛肉干		19246	6	3	24	292		35	0	5		70
BY BASI		19247	5	4	18	867		30	1	5		69
MOKA BROS		19249	467	387	1677	7882	123	40	26	5		78
美车源高级汽车美容养护中心		19253	27	22	81	310		35	4	5		76
溪上人家		19255	3	3	15	75		30	0	5		
VERSUS		19256	0	1	5	125		30	0	5		
黄记煌三汁闷锅		19257	34	39	174	1401		35	2	5		70
KISS CAT		19258	3	4	11	33		30	0	5		
意大利伊尔萨洗衣中心		19260	7	17	40	317		35	2	5		70
JEAN PAUL GAULITER		19261	4	6	18	517		35	0	5		72
STCO		19265	18	7	60	2352		35	3	5		73
艾琪车饰		19267	0	3	5	31		30	1	5		
爱之园宠物医院		19269	4	7	21	842		30	1	5		69
PANASONIC CENTER BEIJING		19270	0	2	11	226		35	0	5		71
华丰家具		19272	0	1	2	343		0	0	5		
老行家		19276	8	7	29	470		35	3	5		72
古今新世界		19279	3	2	7	19		30	0	5		64
SPALDING		19282	3	2	9	131		30	0	5		
SONIA RYKIEL		19283	9	6	41	730		35	1	5		73
时尚联合		19284	1	0	1	43		0	0	5		
福年串串香		19288	27	30	122	4245	21	30	2	5		67
疯狂炸弹 三角烧		19292	22	13	89	769		35	1	5		71
七龙堂大药房		19293	0	0	0	11		0	0	5		
天智玩具		19294	1	2	3	148		30	0	5		69
出格格子店		19295	8	4	17	597		35	1	5		71
北京市朝阳区新一城阜荣街店		19298	1	2	9	30		30	0	5		
CHIN		19299	19	8	54	568		0	0	5		
SUZEERNO		19302	7	2	33	413		35	0	5		69
环球雅思青少儿国际英语		19304	6	4	22	722	560	18	0	5		71
海鲜烧烤美食汇		19306	13	10	48	518		30	0	5		
北京市东城区恒基商城建国门内大街店		19307	4	4	11	28		30	0	5		
爱无限首饰设计工作室		19310	0	1	2	129		35	1	5		
新宇亨得利		19312	2	5	20	144		30	1	5		
甲模甲样		19313	3	2	7	200		30	0	5		62
杰士迈正装		19314	16	16	69	1356		30	6	5		68
加拿大·达内外企IT培训		19315	3	2	8	364		35	0	5		70
旭泰达教育		19316	0	0	0	155		0	0	5		
金莎美甲		19317	7	3	18	961		35	0	5		70
金中国		19318	2	2	11	77		0	1	5		
莱尔斯丹		19320	5	7	29	82		35	3	5		72
速族客专营店		19323	0	0	0	1		0		5		
APPLE体验店		19324	45	25	175	2180	2826	35	5	5		73
STUSSY GALLERY		19327	43	23	164	3421		35	6	5		70
天池水疗		19328	29	39	137	3392		35	3	5		72
孟记粥铺		19329	9	9	37	510		30	1	5		62
香榭尔咖啡馆		19330	76	69	342	9253	656	30	11	5		66
蓝天外语培训中心		19331	3	2	13	291		0	0	5		
慕尚私属婚礼定制		19333	1	3	13	115		35	1	5		
爱眸美睫		19334	70	75	350	2643		35	1	5		75
简影私人定制婚纱摄影机构		19335	371	471	1660	157225	6702	50	94	5		94
汤尼俊士		19336	0	1	1	91		30	0	5		
PERSONAL POINT		19337	6	6	26	203		30	0	5		
CAVIENO C		19340	1	2	4	324		30	1	5		69
窑啊窑窑炉烧烤		19345	17053	19760	81432	267788	84	50	1179	5		90
葛澜婚纱礼服专业定制		19349	747	478	2348	52140	8047	50	92	5		92
SCHIFF		19352	1	0	4	84		30	1	5		69
冠亚名表城		19353	1	5	13	2690		35	1	5		70
国贸饭店宴会厅		19354	18	6	38	693		40	0	5		79
赵大夫		19357	5	16	33	501		30	2	5		
越南站餐厅		19363	235	253	1001	21319	105	30	15	5		63
古艺发都		19367	5	3	11	338		30	0	5		64
糖果指甲造型		19368	56	61	274	64169	332	38	6	5		78
谜尚造型形象设计中心		19370	3	6	22	807	1667	30	1	5		66
OCEAN GROUNDS ORGANIC COFFEE & TEA		19371	1103	2269	5359	8247	52	45	94	5		90
希希式		19377		0	0	0		0		5		
得の屋		19379	5	5	18	157		35	1	5		76
柏文熊（ 西单君太百货）		19381	10	11	28	142		35	2	5		73
STONEFLY		19382	1	0	6	177		35	0	5		69
ASOLO		19383	2	3	6	306		30	2	5		
HUROM		19384	6	10	47	440		35	2	5		72
唐棠堂形体培训机构		19387	21	25	74	163		30	1	5		
金佳艺装饰		19389	1	0	2	100		0	0	5		
蜀都家常菜巫山烤鱼		19390	2	3	14	88		30	3	5		
黑店冰点		19393	3	2	17	1182		35	0	5		
BARBIE饰品		19396	0	2	6	242		35	0	5		69
自平衡车专卖店		19397	6	4	18	147		0	2	5		
蔓哈顿		19398	1	0	7	96		35	0	5		69
大兴妇幼保健站		19400	11	13	45	774		30	0	5		69
都市脉搏健身房		19401	52	46	170	804		35	13	5		73
湛蓝裕婚纱礼服设计定制		19409	7	6	26	1328	5387	40	2	5		82
K-SWISS		19411	5	4	15	302		35	0	5		69
小萝卜头		19412	6	2	13	86		30	0	5		
香港撒尿牛丸		19416	49	25	134	3869	15	35	1	5		69
RACT		19418	3	3	12	232		30	0	5		69
卡澜卡夏娃之秀内衣专营		19420	6	4	16	316		35	1	5		
天伦度假		19427	4	5	28	520		30	2	5		64
玫瑰红专业祛痘印坑连锁机构		19430	10	11	51	3325	644	35	1	5		74
流行美专柜		19431	6	2	13	189		0	0	5		
青芝茶舍		19435	26	21	86	930		35	1	5		71
凯安悦读		19437	8	7	32	211		35	0	5		
MENSEYE		19438	15	10	79	1538		35	4	5		69
宜信理财		19439	5	2	16	81		30	1	5		
弗莱仕墨西哥快餐 FLASH BURRITOS AND TACOS		19441	552	598	2834	8495	30	45	60	5		87
卡地亚珠宝		19446	16	26	85	1073		30	1	5		66
BER SHOP		19448	4	5	25	382		30	4	5		
航海王		19451	3	3	16	442		35	1	5		69
空中天使童装		19453	1	0	1	8		0	0	5		
吉米		19455	2	3	11	236		35	0	5		70
中华企管培训网		19457	0	0	0	3		0		5		
网鱼网咖		19462	793	744	3090	17957	28	38	95	5		78
红朝俱乐部		19464	0	5	5	24		0	1	5		
LA PLACE		19470	8	4	12	85		35	0	5		
上宾阁		19475	3	0	11	467		30	0	5		69
HERMES		19477	19	14	71	1232		35	2	5		70
艺德珠宝		19478	0	0	0	50		0	0	5		
红都服装团体定制店		19481	2	5	16	71		35	0	5		72
四特酒专卖		19485	1	3	16	697		35	1	5		69
丁和李朴		19486	109	112	467	29969	509	35	13	5		72
友紫缘时尚婚纱礼服馆		19487	0	1	12	246		40	0	5		80
新联酒店		19497	1	0	4	70		0	0	5		
名堂裳会服装服饰		19499	0	1	1	236		35	0	5		73
菲曼芝美容美体国际连锁		19503	3	0	8	30		30	0	5		
海外品牌珠宝名店		19504	0	0	1	40		30	0	5		69
琪海轩涮功坊		19505	4	1	8	26		35	0	5		
华联超市		19506	21	34	124	9420	39	35	6	5		76
品生活		19509	0	1	3	360		30	0	5		69
蔡哥尔礼服店		19513	3	5	15	212		35	0	5		
NOP		19515	3	5	16	237		30	1	5		69
辛巴达婚纱坊		19516	12	11	46	3329		30	0	5		67
完达山东北老酸奶		19518	8	6	41	20435	4	35	0	5		75
德国百人城		19520	5	3	19	606		35	0	5		73
时间世界		19525	0	2	2	145		30	1	5		
ARABA FENICE		19527	3	2	6	502		35	1	5		69
子水西餐厅		19528	272	215	1128	50511	114	35	32	5		76
福妈妈永和豆浆		19529	8	4	29	280		30	0	5		
爱尚书馆		19530	34	52	137	3490	33	35	3	5		73
鑫渝乡川菜		19532	2	2	16	721		30	1	5		69
慈铭		19536	3	0	15	50		0	0	5		
SIKU		19538	0	0	5	66		35	0	5		69
灰太狼户外		19543	0	0	0	186		35	0	5		70
DIAINA		19547	3	2	10	132		22	0	5		69
圣格瑞拉		19552	4	7	18	2866		35	0	5		69
小薇面屋		19555	36	44	135	2172	14	35	0	5		69
阿亮蟹宴燕鲍翅楼		19558	55	69	268	12287	714	35	13	5		73
欧美东方艺术家居		19560	0	0	2	497		0	0	5		
金色阳光幼教中心		19561	1	2	5	750		0	0	5		
V 饰品		19562	1	1	4	135		30	0	5		69
陌上家居外贸		19564	1	1	3	58		0	0	5		
SIMTLY		19568	1	0	3	135		0	0	5		
甜蜜世界		19574	0	0	0	58		35	0	5		69
百丽MAP		19575	6	8	29	1041		35	3	5		72
活性乌金炭		19576	2	0	4	14		0	0	5		
祺海轩		19579	33	29	122	4275	49	35	5	5		75
TRUSSARDI		19584	3	3	16	793		35	2	5		69
GRETTON		19589	0	1	11	223		35	0	5		71
洁捷蘑方		19594	3	1	8	279		30	0	5		
时尚瑞丽美甲学校		19595	2	0	3	136		35	0	5		69
韩国伊芙悦创艺美甲		19598	8	10	33	377		35	0	5		69
三里屯VILLAGE南区停车场		19605	3	2	5	60		0	0	5		
博斯绅威		19607	1	0	1	9		30	0	5		
曼非特		19610	53	49	187	2645		35	11	5		72
宜兰贝尔		19612	5	4	18	420		35	0	5		71
倾城私家婚礼顾问		19613	11	12	43	3878	25909	45	5	5		85
麻辣蜜友		19614	5	4	32	517	47	30	0	5		69
XP造型		19615	5	1	11	167		35	0	5		70
未名天日语培训		19616	32	16	119	1905	754	35	3	5		76
MAMMYCARE母婴健康养护中心		19617	16	18	68	262		40	4	5		83
奶茶嫁给粉		19619	55	57	256	2757	19	35	4	5		74
望京华彩餐厅		19621	58	62	231	366		35	12	5		75
INNAILSALON		19623	945	1102	4146	19585	488	50	55	5		92
曼格尼		19624	1	0	10	174		35	0	5		69
金盛福主食厨房		19632	28	46	160	2726		35	3	5		70
华硕体验店		19633	3	5	16	229		35	1	5		69
齐鲁之邦		19636	343	345	1366	48330	77	35	48	5		74
龙文学校		19637	3	1	5	165		35	0	5		69
韩乌冬		19638	16	15	55	715		35	0	5		70
贝登堡		19639	2	2	8	58		30	0	5		69
PIERRE MANTOUX		19640	6	5	22	859		35	2	5		71
维立克留学面试VERICANT		19641	1	0	1	11		0	0	5		
触购		19642	1	1	3	67		30	1	5		69
千运家居		19643	0	0	2	504		0	0	5		
明色		19645	1	0	7	537		35	0	5		70
陈氏给力太极馆		19647	4	6	23	322		35	0	5		
敦奴		19648	0	0	0	14		0	0	5		
伊昂迪		19654	2	0	4	821	1907	35	0	5		73
爱眸美睫美甲		19658	129	126	556	15585	245	35	6	5		75
G先生厨房		19659	555	563	2213	91533	28	35	60	5		75
翠微摄影		19660	1	1	9	122		0	0	5		
让梦飞起来摄制组		19663	0	0	2	213		30	0	5		69
千百丽		19664	1	1	6	114		30	1	5		
翠微路邮电所		19665	0	1	3	10		0	0	5		
DOG ON FIRE热狗店		19666	94	96	375	7071	36	35	13	5		69
M.I.C		19667	2	3	13	163		35	0	5		
龙腾金湘		19669	113	87	456	30962	103	30	15	5		67
INSH		19670	1	0	1	75		0	0	5		
LI HONGYAN		19671	0	0	0	91		0	0	5		
泰膳阁		19673	293	357	1290	59034	86	40	42	5		79
ETE!		19674	42	34	160	1995		35	8	5		72
拉意		19676	0	0	0	374		0	0	5		
赤桥		19679	15	16	69	2519	19	30	2	5		68
凯萨罗帝		19680	3	4	20	500		35	2	5		72
指指点点美甲		19682	5	9	33	1712	142	35	1	5		72
酷爽电玩城		19685	20	18	84	4124	32	35	2	5		70
CHERRY CHEERY 美甲美衣		19688	31	40	148	3128		40	4	5		79
晋风面馆		19691	79	65	288	3006	22	35	7	5		70
KARL LAGERFELD		19693	27	39	116	763		35	2	5		77
色▪酒吧		19696	194	174	824	17495	94	35	11	5		74
雅宝口腔		19697	0	0	0	12		0	0	5		
家之良品		19698	8	4	19	244		30	0	5		69
加减乘除		19701	2	4	11	184		35	2	5		69
爱侬东方家政		19702	3	1	9	620		30	0	5		68
麻乐GE烫		19706	1255	952	4728	26426	48	40	94	5		79
木屋水吧		19707	7	6	37	1312		30	3	5		69
卓展美食广场		19710	157	142	609	4970	65	35	17	5		74
飞亚达品牌专柜		19711	2	4	8	21		35	0	5		
SUPER COFFEE		19714	29	19	108	401		35	1	5		73
幸运时间美食广场		19716	33	20	105	2932	20	35	3	5		71
飞亚达专柜		19718	2	2	7	19		30	0	5		
乐香园28元自助火锅		19723	2	6	18	241		0	0	5		
京一真澄		19724	6	9	27	542		35	0	5		75
CASA		19728	7	5	25	853		35	2	5		70
竹湘香		19731	6	4	18	643		30	0	5		69
雅韵.凯瑟琳国际SPA		19732	4	6	14	55		30	0	5		64
品奕		19734	2	2	4	42		0	0	5		
广州小厨		19735	17	20	67	662		30	3	5		
茶礼园		19736	1	0	1	274		0	0	5		
华裳COS汉服影视服装道具		19738	41	51	178	1364	171	40	8	5		80
红香川麻辣香锅		19739	21	8	49	418		30	1	5		67
布同		19741	1	1	4	574		35	1	5		70
道明服饰		19742	0	0	2	594		0	0	5		
彩凝添美甲		19745	4	6	21	915		30	0	5		65
香之凝		19747	2	0	2	111		30	0	5		69
